,code,var_name
454,2903664,Vegetal Products Food supply (kcal/capita/day)
455,2903674,Vegetal Products Protein supply quantity (g/capita/day)
456,2903684,Vegetal Products Fat supply quantity (g/capita/day)
457,2941664,Animal Products Food supply (kcal/capita/day)
458,2941674,Animal Products Protein supply quantity (g/capita/day)
459,2941684,Animal Products Fat supply quantity (g/capita/day)
460,29055511,Cereals - Excluding Beer Production
461,29055611,Cereals - Excluding Beer Import Quantity
462,29055072,Cereals - Excluding Beer Stock Variation
463,29055911,Cereals - Excluding Beer Export Quantity
464,29055301,Cereals - Excluding Beer Domestic supply quantity
465,29055521,Cereals - Excluding Beer Feed
466,29055527,Cereals - Excluding Beer Seed
467,29055123,Cereals - Excluding Beer Losses
468,29055142,Cereals - Excluding Beer Food
469,2905645,Cereals - Excluding Beer Food supply quantity (kg/capita/yr)
470,2905664,Cereals - Excluding Beer Food supply (kcal/capita/day)
471,2905674,Cereals - Excluding Beer Protein supply quantity (g/capita/day)
472,2905684,Cereals - Excluding Beer Fat supply quantity (g/capita/day)
473,25115511,Wheat and products Production
474,25115611,Wheat and products Import Quantity
475,25115072,Wheat and products Stock Variation
476,25115301,Wheat and products Domestic supply quantity
477,25115527,Wheat and products Seed
478,25115123,Wheat and products Losses
479,25115142,Wheat and products Food
480,2511645,Wheat and products Food supply quantity (kg/capita/yr)
481,2511664,Wheat and products Food supply (kcal/capita/day)
482,2511674,Wheat and products Protein supply quantity (g/capita/day)
483,2511684,Wheat and products Fat supply quantity (g/capita/day)
484,28055511,Rice (Milled Equivalent) Production
485,28055611,Rice (Milled Equivalent) Import Quantity
486,28055301,Rice (Milled Equivalent) Domestic supply quantity
487,28055527,Rice (Milled Equivalent) Seed
488,28055123,Rice (Milled Equivalent) Losses
489,28055142,Rice (Milled Equivalent) Food
490,2805645,Rice (Milled Equivalent) Food supply quantity (kg/capita/yr)
491,2805664,Rice (Milled Equivalent) Food supply (kcal/capita/day)
492,2805674,Rice (Milled Equivalent) Protein supply quantity (g/capita/day)
493,2805684,Rice (Milled Equivalent) Fat supply quantity (g/capita/day)
494,25135511,Barley and products Production
495,25135611,Barley and products Import Quantity
496,25135072,Barley and products Stock Variation
497,25135301,Barley and products Domestic supply quantity
498,25135521,Barley and products Feed
499,25135527,Barley and products Seed
500,25135123,Barley and products Losses
501,25135142,Barley and products Food
502,2513645,Barley and products Food supply quantity (kg/capita/yr)
503,2513664,Barley and products Food supply (kcal/capita/day)
504,2513674,Barley and products Protein supply quantity (g/capita/day)
505,2513684,Barley and products Fat supply quantity (g/capita/day)
506,25145511,Maize and products Production
507,25145611,Maize and products Import Quantity
508,25145911,Maize and products Export Quantity
509,25145301,Maize and products Domestic supply quantity
510,25145521,Maize and products Feed
511,25145527,Maize and products Seed
512,25145123,Maize and products Losses
513,25145142,Maize and products Food
514,2514645,Maize and products Food supply quantity (kg/capita/yr)
515,2514664,Maize and products Food supply (kcal/capita/day)
516,2514674,Maize and products Protein supply quantity (g/capita/day)
517,2514684,Maize and products Fat supply quantity (g/capita/day)
518,25175511,Millet and products Production
519,25175301,Millet and products Domestic supply quantity
520,25175527,Millet and products Seed
521,25175123,Millet and products Losses
522,25175142,Millet and products Food
523,2517645,Millet and products Food supply quantity (kg/capita/yr)
524,2517664,Millet and products Food supply (kcal/capita/day)
525,2517674,Millet and products Protein supply quantity (g/capita/day)
526,2517684,Millet and products Fat supply quantity (g/capita/day)
527,25205611,"Cereals, Other Import Quantity"
528,25205301,"Cereals, Other Domestic supply quantity"
529,25205142,"Cereals, Other Food"
530,2520645,"Cereals, Other Food supply quantity (kg/capita/yr)"
531,2520664,"Cereals, Other Food supply (kcal/capita/day)"
532,2520674,"Cereals, Other Protein supply quantity (g/capita/day)"
533,2520684,"Cereals, Other Fat supply quantity (g/capita/day)"
534,29075511,Starchy Roots Production
535,29075611,Starchy Roots Import Quantity
536,29075911,Starchy Roots Export Quantity
537,29075301,Starchy Roots Domestic supply quantity
538,29075527,Starchy Roots Seed
539,29075123,Starchy Roots Losses
540,29075142,Starchy Roots Food
541,2907645,Starchy Roots Food supply quantity (kg/capita/yr)
542,2907664,Starchy Roots Food supply (kcal/capita/day)
543,2907674,Starchy Roots Protein supply quantity (g/capita/day)
544,2907684,Starchy Roots Fat supply quantity (g/capita/day)
545,25315511,Potatoes and products Production
546,25315611,Potatoes and products Import Quantity
547,25315911,Potatoes and products Export Quantity
548,25315301,Potatoes and products Domestic supply quantity
549,25315527,Potatoes and products Seed
550,25315123,Potatoes and products Losses
551,25315142,Potatoes and products Food
552,2531645,Potatoes and products Food supply quantity (kg/capita/yr)
553,2531664,Potatoes and products Food supply (kcal/capita/day)
554,2531674,Potatoes and products Protein supply quantity (g/capita/day)
555,2531684,Potatoes and products Fat supply quantity (g/capita/day)
556,29085511,Sugar Crops Production
557,29085301,Sugar Crops Domestic supply quantity
558,29085521,Sugar Crops Feed
559,29085131,Sugar Crops Processing
560,25365511,Sugar cane Production
561,25365301,Sugar cane Domestic supply quantity
562,25365521,Sugar cane Feed
563,25365131,Sugar cane Processing
564,25375511,Sugar beet Production
565,25375301,Sugar beet Domestic supply quantity
566,25375521,Sugar beet Feed
567,25375131,Sugar beet Processing
568,29095511,Sugar & Sweeteners Production
569,29095611,Sugar & Sweeteners Import Quantity
570,29095072,Sugar & Sweeteners Stock Variation
571,29095911,Sugar & Sweeteners Export Quantity
572,29095301,Sugar & Sweeteners Domestic supply quantity
573,29095142,Sugar & Sweeteners Food
574,2909645,Sugar & Sweeteners Food supply quantity (kg/capita/yr)
575,2909664,Sugar & Sweeteners Food supply (kcal/capita/day)
576,2909674,Sugar & Sweeteners Protein supply quantity (g/capita/day)
577,25425511,Sugar (Raw Equivalent) Production
578,25425611,Sugar (Raw Equivalent) Import Quantity
579,25425072,Sugar (Raw Equivalent) Stock Variation
580,25425301,Sugar (Raw Equivalent) Domestic supply quantity
581,25425142,Sugar (Raw Equivalent) Food
582,2542645,Sugar (Raw Equivalent) Food supply quantity (kg/capita/yr)
583,2542664,Sugar (Raw Equivalent) Food supply (kcal/capita/day)
584,25435611,"Sweeteners, Other Import Quantity"
585,25435301,"Sweeteners, Other Domestic supply quantity"
586,25435142,"Sweeteners, Other Food"
587,2543645,"Sweeteners, Other Food supply quantity (kg/capita/yr)"
588,2543664,"Sweeteners, Other Food supply (kcal/capita/day)"
589,27455511,Honey Production
590,27455611,Honey Import Quantity
591,27455911,Honey Export Quantity
592,27455301,Honey Domestic supply quantity
593,27455142,Honey Food
594,2745645,Honey Food supply quantity (kg/capita/yr)
595,2745664,Honey Food supply (kcal/capita/day)
596,2745674,Honey Protein supply quantity (g/capita/day)
597,29115511,Pulses Production
598,29115611,Pulses Import Quantity
599,29115911,Pulses Export Quantity
600,29115301,Pulses Domestic supply quantity
601,29115521,Pulses Feed
602,29115527,Pulses Seed
603,29115123,Pulses Losses
604,29115142,Pulses Food
605,2911645,Pulses Food supply quantity (kg/capita/yr)
606,2911664,Pulses Food supply (kcal/capita/day)
607,2911674,Pulses Protein supply quantity (g/capita/day)
608,2911684,Pulses Fat supply quantity (g/capita/day)
609,25495511,"Pulses, Other and products Production"
610,25495611,"Pulses, Other and products Import Quantity"
611,25495911,"Pulses, Other and products Export Quantity"
612,25495301,"Pulses, Other and products Domestic supply quantity"
613,25495521,"Pulses, Other and products Feed"
614,25495527,"Pulses, Other and products Seed"
615,25495123,"Pulses, Other and products Losses"
616,25495142,"Pulses, Other and products Food"
617,2549645,"Pulses, Other and products Food supply quantity (kg/capita/yr)"
618,2549664,"Pulses, Other and products Food supply (kcal/capita/day)"
619,2549674,"Pulses, Other and products Protein supply quantity (g/capita/day)"
620,2549684,"Pulses, Other and products Fat supply quantity (g/capita/day)"
621,29125511,Treenuts Production
622,29125911,Treenuts Export Quantity
623,29125301,Treenuts Domestic supply quantity
624,29125142,Treenuts Food
625,2912645,Treenuts Food supply quantity (kg/capita/yr)
626,2912664,Treenuts Food supply (kcal/capita/day)
627,2912674,Treenuts Protein supply quantity (g/capita/day)
628,2912684,Treenuts Fat supply quantity (g/capita/day)
629,25515511,Nuts and products Production
630,25515911,Nuts and products Export Quantity
631,25515301,Nuts and products Domestic supply quantity
632,25515142,Nuts and products Food
633,2551645,Nuts and products Food supply quantity (kg/capita/yr)
634,2551664,Nuts and products Food supply (kcal/capita/day)
635,2551674,Nuts and products Protein supply quantity (g/capita/day)
636,2551684,Nuts and products Fat supply quantity (g/capita/day)
637,29135511,Oilcrops Production
638,29135611,Oilcrops Import Quantity
639,29135072,Oilcrops Stock Variation
640,29135911,Oilcrops Export Quantity
641,29135301,Oilcrops Domestic supply quantity
642,29135527,Oilcrops Seed
643,29135123,Oilcrops Losses
644,29135131,Oilcrops Processing
645,29135142,Oilcrops Food
646,2913645,Oilcrops Food supply quantity (kg/capita/yr)
647,2913664,Oilcrops Food supply (kcal/capita/day)
648,2913674,Oilcrops Protein supply quantity (g/capita/day)
649,2913684,Oilcrops Fat supply quantity (g/capita/day)
650,25575511,Sunflower seed Production
651,25575301,Sunflower seed Domestic supply quantity
652,25575527,Sunflower seed Seed
653,25575131,Sunflower seed Processing
654,25595511,Cottonseed Production
655,25595911,Cottonseed Export Quantity
656,25595301,Cottonseed Domestic supply quantity
657,25595527,Cottonseed Seed
658,25595131,Cottonseed Processing
659,25605611,Coconuts - Incl Copra Import Quantity
660,25605301,Coconuts - Incl Copra Domestic supply quantity
661,25605142,Coconuts - Incl Copra Food
662,2560645,Coconuts - Incl Copra Food supply quantity (kg/capita/yr)
663,2560664,Coconuts - Incl Copra Food supply (kcal/capita/day)
664,2560674,Coconuts - Incl Copra Protein supply quantity (g/capita/day)
665,2560684,Coconuts - Incl Copra Fat supply quantity (g/capita/day)
666,25615511,Sesame seed Production
667,25615072,Sesame seed Stock Variation
668,25615911,Sesame seed Export Quantity
669,25615301,Sesame seed Domestic supply quantity
670,25615527,Sesame seed Seed
671,25615123,Sesame seed Losses
672,25615131,Sesame seed Processing
673,25615142,Sesame seed Food
674,2561645,Sesame seed Food supply quantity (kg/capita/yr)
675,2561664,Sesame seed Food supply (kcal/capita/day)
676,2561674,Sesame seed Protein supply quantity (g/capita/day)
677,2561684,Sesame seed Fat supply quantity (g/capita/day)
678,25635511,Olives (including preserved) Production
679,25635911,Olives (including preserved) Export Quantity
680,25635301,Olives (including preserved) Domestic supply quantity
681,25635123,Olives (including preserved) Losses
682,25635131,Olives (including preserved) Processing
683,25635142,Olives (including preserved) Food
684,2563645,Olives (including preserved) Food supply quantity (kg/capita/yr)
685,2563664,Olives (including preserved) Food supply (kcal/capita/day)
686,2563674,Olives (including preserved) Protein supply quantity (g/capita/day)
687,2563684,Olives (including preserved) Fat supply quantity (g/capita/day)
688,25705511,"Oilcrops, Other Production"
689,25705911,"Oilcrops, Other Export Quantity"
690,25705301,"Oilcrops, Other Domestic supply quantity"
691,25705527,"Oilcrops, Other Seed"
692,25705123,"Oilcrops, Other Losses"
693,25705131,"Oilcrops, Other Processing"
694,29145511,Vegetable Oils Production
695,29145611,Vegetable Oils Import Quantity
696,29145301,Vegetable Oils Domestic supply quantity
697,29145154,Vegetable Oils Other uses (non-food)
698,29145142,Vegetable Oils Food
699,2914645,Vegetable Oils Food supply quantity (kg/capita/yr)
700,2914664,Vegetable Oils Food supply (kcal/capita/day)
701,2914674,Vegetable Oils Protein supply quantity (g/capita/day)
702,2914684,Vegetable Oils Fat supply quantity (g/capita/day)
703,25715611,Soyabean Oil Import Quantity
704,25715301,Soyabean Oil Domestic supply quantity
705,25715142,Soyabean Oil Food
706,2571645,Soyabean Oil Food supply quantity (kg/capita/yr)
707,2571664,Soyabean Oil Food supply (kcal/capita/day)
708,2571684,Soyabean Oil Fat supply quantity (g/capita/day)
709,25725611,Groundnut Oil Import Quantity
710,25725301,Groundnut Oil Domestic supply quantity
711,25725142,Groundnut Oil Food
712,2572645,Groundnut Oil Food supply quantity (kg/capita/yr)
713,2572664,Groundnut Oil Food supply (kcal/capita/day)
714,2572684,Groundnut Oil Fat supply quantity (g/capita/day)
715,25735511,Sunflowerseed Oil Production
716,25735611,Sunflowerseed Oil Import Quantity
717,25735301,Sunflowerseed Oil Domestic supply quantity
718,25735142,Sunflowerseed Oil Food
719,2573645,Sunflowerseed Oil Food supply quantity (kg/capita/yr)
720,2573664,Sunflowerseed Oil Food supply (kcal/capita/day)
721,2573684,Sunflowerseed Oil Fat supply quantity (g/capita/day)
722,25745611,Rape and Mustard Oil Import Quantity
723,25745301,Rape and Mustard Oil Domestic supply quantity
724,25745142,Rape and Mustard Oil Food
725,2574645,Rape and Mustard Oil Food supply quantity (kg/capita/yr)
726,2574664,Rape and Mustard Oil Food supply (kcal/capita/day)
727,2574684,Rape and Mustard Oil Fat supply quantity (g/capita/day)
728,25755511,Cottonseed Oil Production
729,25755301,Cottonseed Oil Domestic supply quantity
730,25755154,Cottonseed Oil Other uses (non-food)
731,25755142,Cottonseed Oil Food
732,2575645,Cottonseed Oil Food supply quantity (kg/capita/yr)
733,2575664,Cottonseed Oil Food supply (kcal/capita/day)
734,2575684,Cottonseed Oil Fat supply quantity (g/capita/day)
735,25775611,Palm Oil Import Quantity
736,25775301,Palm Oil Domestic supply quantity
737,25775154,Palm Oil Other uses (non-food)
738,25775142,Palm Oil Food
739,2577645,Palm Oil Food supply quantity (kg/capita/yr)
740,2577664,Palm Oil Food supply (kcal/capita/day)
741,2577684,Palm Oil Fat supply quantity (g/capita/day)
742,25795511,Sesameseed Oil Production
743,25795301,Sesameseed Oil Domestic supply quantity
744,25795142,Sesameseed Oil Food
745,2579645,Sesameseed Oil Food supply quantity (kg/capita/yr)
